5303	130178	08	['The Asylum']	['Action', 'Science Fiction', 'Horror', 'TV Movie']	en	90
100546153	70000000	10	['DreamWorks Pictures', 'Temple Hill Entertainment', 'Universal Pictures', 'Amblin Entertainment', 'Phantasma Films']	['History', 'Drama']	en	141
292351275	125000000	07	['Flynn Picture Company', 'Legendary Pictures', 'Seven Bucks Productions', 'The Third Floor']	['Action']	en	102
83672673	100000000	11	['Scholastic Productions', 'Silvertongue Films', 'Universal Pictures', 'WingNut Films', 'MRC']	['Adventure', 'Fantasy']	en	129
22525668	5000000	03	['Outside Da Box', 'Affirm Films', 'ODB Films']	['History', 'Drama']	en	108
274650803	94000000	03	['Square Enix', 'GK Films', 'Metro-Goldwyn-Mayer', 'Warner Bros. Pictures']	['Action', 'Adventure', 'Fantasy']	en	118
75836683	35000000	06	['Thunder Road', 'Black Label Media', 'Orange Corp']	['Action', 'Crime', 'Drama', 'Thriller']	en	123
253688035	10000000	10	['Universal Pictures', 'Blumhouse Productions', 'Trancas International Films', 'Rough House Pictures']	['Horror']	en	106
80509622	30000000	01	['Atmosphere Entertainment MM', 'Diamond Film Productions', 'G-BASE', 'Tucker Tooley Entertainment']	['Action', 'Thriller', 'Crime']	en	140
34934009	23000000	10	['Temple Hill Entertainment']	['Crime', 'Drama']	en	133
102084362	62000000	07	['Lonetree Entertainment', 'Fuqua Films', 'Escape Artists', 'Sony Pictures', 'ZHIV Productions', 'Mace Neufeld Productions', 'Colombia Pictures']	['Action', 'Thriller', 'Crime']	en	122
80239658	10000000	06	['PalmStar Media']	['Horror', 'Mystery', 'Thriller']	en	127
167184112	10000000	01	['Stage 6 Films', 'Blumhouse Productions', 'Sony Pictures', 'Universal Pictures']	['Horror', 'Mystery', 'Thriller']	en	118
92503612	35000000	10	['Columbia Pictures', 'Original Film', 'Scholastic Entertainment', 'Silvertongue Films', 'Sony Pictures']	['Adventure', 'Comedy', 'Fantasy', 'Family', 'Horror']	en	90
151572634	69000000	02	['Soundtrack New York', 'Chernin Entertainment', 'Film Rites', '20th Century Fox']	['Mystery', 'Thriller']	en	140
119942387	30000000	01	['StudioCanal', 'Ombra Films', 'TF1 Films Production', 'The Picture Company', 'Canal+', 'Ciné+', 'Amazon Prime Video']	['Action', 'Thriller']	en	104
319700000	23000000	11	['Participant Media', 'Universal Pictures']	['Drama', 'Comedy']	en	130
823471	5000000	02	['Pride of Gypsies', 'Tinker Productions', 'Hassell Free Production', 'Highland Film Group', 'Narrative Capital']	['Drama', 'Action', 'Thriller']	en	94
48818723	25000000	09	['STX Entertainment', 'Lakeshore Entertainment', 'Huayi Brothers']	['Action', 'Thriller']	en	102
59522646	120000000	10	['Walt Disney Pictures', 'The Mark Gordon Company']	['Fantasy', 'Adventure', 'Family']	en	99
11817275	10000000	08	['Madhouse Entertainment', 'Mythology Entertainment', 'Screen Gems']	['Mystery', 'Thriller', 'Horror']	en	93
66316289	17000000	02	['Temple Hill Entertainment', 'Fox 2000 Pictures', 'New Leaf Literary & Media', '20th Century Fox', 'Twisted Media']	['Comedy', 'Drama', 'Romance']	en	110
66308758	35000000	08	['STX Entertainment', 'Closest to the Hole Productions', 'Film 44', 'The Hideaway Entertainment']	['Action', 'Thriller']	en	95
433888866	36000000	10	['Thunder Road', '22 & Green', 'Gerber Pictures', 'Joint Effort', 'Malpaso Productions', 'Warner Bros. Pictures', 'Live Nation Productions']	['Drama', 'Romance', 'Music']	en	136
14700000	48000000	11	['Closest to the Hole Productions', 'Paramount', 'Leverage Entertainment', 'Paramount Pictures International']	['Comedy', 'Drama']	en	118
41657844	38000000	11	['Bad Robot', 'Paramount']	['Horror', 'War', 'Science Fiction']	en	110
86493046	100000000	11	['Appian Way', 'Safehouse Pictures', 'Summit Entertainment', 'Thunder Road']	['Adventure', 'Action', 'Thriller']	en	116
95330493	3500000	04	['Blumhouse Productions', 'Universal Pictures']	['Thriller', 'Horror']	en	100
28646544	10000000	07	['Warner Bros. Animation', 'DC Entertainment', 'DC Comics']	['Animation', 'Action', 'Comedy', 'Science Fiction']	en	85
43070915	40000000	02	['DNA Films', 'Paramount', 'Scott Rudin Productions', 'Skydance Media']	['Science Fiction', 'Horror']	en	115
91244913	12000000	05	['Pantelion Films', '3Pas Studios', 'Metro-Goldwyn-Mayer']	['Romance', 'Comedy']	en	112
348807090	130000000	12	['Walt Disney Pictures', 'Marc Platt Productions', 'Lucamar Productions']	['Fantasy', 'Family', 'Comedy']	en	131
117501013	37000000	02	['New Line Cinema', 'Aggregate Films', 'Davis Entertainment', 'Access Entertainment', 'Access Industries', 'Dune Entertainment']	['Mystery', 'Comedy', 'Crime']	en	100
2006704	2000000	07	['Buffalo Gal Pictures', 'Summerstorm Entertainment', 'Company Films']	['Crime', 'Romance', 'Thriller']	en	105
86026201	7000000	02	['Kevin Downes Productions', 'Mission Pictures International', 'City on a Hill Productions', 'Imagine Rights', 'LD Entertainment']	['Music', 'Drama']	en	110
35808437	51000000	08	['Studio 8', 'Columbia Pictures', 'Sony Pictures']	['Adventure', 'Drama']	en	97
16593554	5000000	06	['Goalpost Pictures', 'Automatik Entertainment', 'Blumhouse Productions', 'Nervous Tick']	['Action', 'Thriller', 'Science Fiction']	en	100
67450815	35000000	01	['Torridon Films', 'Alcon Entertainment', 'Black Label Media', 'Jerry Bruckheimer Films', 'Lionsgate', '16:14 Entertainment']	['War', 'Drama', 'Action', 'History']	en	130
9602624	1000000	07	['Universal Pictures', 'Bazelevs Production', 'Blumhouse Productions']	['Horror', 'Mystery', 'Thriller']	en	93
